dates&time,user,tweet
2017-08-30 14:33:13+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Southbound At W. Lake Houston Pkwy - High Water - Status: Cleared at 9:31 AM
2017-08-30 14:33:11+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Southbound At Tidwell - High Water - Status: Cleared at 9:32 AM
2017-08-30 14:33:08+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Southbound At Generation Pkwy - High Water - Status: Cleared at 9:31 AM
2017-08-30 14:33:05+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Southbound At Garrett - High Water - Status: Cleared at 9:30 AM
2017-08-30 14:30:10+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Northbound At Tidwell - High Water - Status: Cleared at 9:29 AM
2017-08-30 14:30:08+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Northbound At Generation Pkwy - High Water - Status: Cleared at 9:28 AM
2017-08-30 14:30:05+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Northbound At Garrett - High Water - Status: Cleared at 9:28 AM
2017-08-30 14:27:05+00:00,houstontranstar,NORTH SAM HOUSTON TOLLWAY Westbound At John Ralston - High Water - Status: Cleared at 9:23 AM
2017-08-30 14:24:13+00:00,houstontranstar,NORTH SAM HOUSTON TOLLWAY Westbound At ELLA BLVD - High Water - Status: Cleared at 9:22 AM
2017-08-30 14:24:11+00:00,houstontranstar,NORTH SAM HOUSTON TOLLWAY Eastbound At Wilson Rd - High Water - Status: Cleared at 9:21 AM
2017-08-30 14:24:08+00:00,houstontranstar,NORTH SAM HOUSTON TOLLWAY Eastbound At John Ralston - High Water - Status: Cleared at 9:21 AM
2017-08-30 14:24:05+00:00,houstontranstar,BELTWAY 8-SOUTH Eastbound At FM-865 CULLEN BLVD - High Water - Status: Cleared at 9:20 AM
2017-08-30 14:21:08+00:00,houstontranstar,IH-69 Eastex Freeway Northbound At IH-45 GULF - Other - Status: Verified at 9:16 AM - Lanes Affected: All Mainlanes
2017-08-30 14:21:05+00:00,houstontranstar,BELTWAY 8-EAST Southbound At GARRETT - High Water - Status: Cleared at 9:20 AM
2017-08-30 14:18:05+00:00,houstontranstar,IH-69 Eastex Freeway Southbound At MC GOWEN - High Water - Status: Cleared at 9:14 AM
2017-08-30 14:09:08+00:00,houstontranstar,Tomball Tollway Southbound At BS 249/ Holderrieth - High Water - Status: Cleared at 9:06 AM
2017-08-30 14:09:05+00:00,houstontranstar,Tomball Tollway Northbound At BS 249/ Holderrieth - High Water - Status: Cleared at 9:06 AM
2017-08-30 14:06:05+00:00,houstontranstar,SH-249 TOMBALL PARKWAY Northbound At BS 249/ HOLDERRIETH - High Water - Status: Cleared at 9:03 AM
2017-08-30 14:00:05+00:00,houstontranstar,IH-10 Westbound At FM-1463 - High Water - Status: Cleared at 8:58 AM
2017-08-30 13:57:05+00:00,houstontranstar,BELTWAY 8-EAST Northbound At FAIRMONT PKWY - High Water - Status: Cleared at 8:53 AM
2017-08-30 13:39:05+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Eastbound At SH-288 - High Water - Status: Cleared at 8:37 AM
2017-08-30 13:27:05+00:00,houstontranstar,BELTWAY 8-WEST Southbound At LITTLE YORK RD - High Water - Status: Cleared at 8:25 AM
2017-08-30 13:24:05+00:00,houstontranstar,BELTWAY 8-SOUTH Westbound At BEAMER - High Water - Status: Cleared at 8:22 AM
2017-08-30 13:21:05+00:00,houstontranstar,BELTWAY 8-NORTH Westbound At HARDY TOLL - High Water - Status: Cleared at 8:18 AM
2017-08-30 12:57:11+00:00,houstontranstar,BELTWAY 8-SOUTH Westbound At W. FUQUA - High Water - Status: Cleared at 7:53 AM
2017-08-30 12:57:08+00:00,houstontranstar,BELTWAY 8-SOUTH Westbound At W. FUQUA - High Water - Status: Cleared at 7:54 AM
2017-08-30 12:57:05+00:00,houstontranstar,BELTWAY 8-SOUTH Eastbound At W. FUQUA - High Water - Status: Cleared at 7:55 AM
2017-08-30 12:48:05+00:00,houstontranstar,IH-610 SOUTH LOOP Eastbound At SH-288 - Road Debris - Status: Cleared at 7:45 AM
2017-08-30 12:12:05+00:00,houstontranstar,SH-288 Southbound At IH-69 SOUTHWEST - High Water - Status: Cleared at 7:09 AM
2017-08-30 11:27:05+00:00,houstontranstar,HARDY TOLL ROAD Southbound Before FM-1960 - High Water - Status: Cleared at 6:24 AM
2017-08-30 11:09:05+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Eastbound At FM-865 CULLEN BLVD - High Water - Status: Cleared at 6:05 AM
2017-08-30 11:06:05+00:00,houstontranstar,BELTWAY 8-EAST Northbound At WALLISVILLE - Accident - Status: Cleared at 6:03 AM
2017-08-30 10:48:05+00:00,houstontranstar,IH-45 NORTH Southbound At LOUETTA RD - Other - Status: Cleared at 5:45 AM
2017-08-30 10:42:05+00:00,houstontranstar,IH-10 KATY Eastbound At BELTWAY 8-WEST - Other - Status: Cleared at 5:40 AM
2017-08-30 10:12:05+00:00,houstontranstar,HARDY TOLL ROAD Southbound At FM-1960 - High Water - Status: Verified at 5:08 AM - Lanes Affected: 1 Ramp Lane(s)
2017-08-30 10:09:11+00:00,houstontranstar,HARDY TOLL ROAD Northbound At RANKIN RD - High Water - Status: Cleared at 5:06 AM
2017-08-30 10:09:08+00:00,houstontranstar,HARDY TOLL ROAD Northbound At LITTLE YORK RD - High Water - Status: Cleared at 5:06 AM
2017-08-30 10:09:05+00:00,houstontranstar,HARDY TOLL ROAD Northbound At ALDINE MAIL ROUTE - High Water - Status: Cleared at 5:07 AM
2017-08-30 10:06:13+00:00,houstontranstar,HARDY TOLL ROAD Southbound At RILEY FUZZEL - High Water - Status: Cleared at 5:04 AM
2017-08-30 10:06:11+00:00,houstontranstar,HARDY TOLL ROAD Southbound At IH-45 NORTH - High Water - Status: Cleared at 5:04 AM
2017-08-30 10:06:08+00:00,houstontranstar,HARDY TOLL ROAD Northbound At RICHEY RD - High Water - Status: Cleared at 5:05 AM
2017-08-30 10:06:05+00:00,houstontranstar,HARDY TOLL ROAD Northbound At FM-1960 - High Water - Status: Cleared at 5:03 AM
2017-08-30 10:03:05+00:00,houstontranstar,BELTWAY 8-WEST Northbound At TANNER RD - High Water - Status: Cleared at 5:01 AM
2017-08-30 07:12:05+00:00,houstontranstar,IH-45 NORTH Southbound At BELTWAY 8-NORTH - High Water - Status: Cleared at 2:10 AM
2017-08-30 04:48:05+00:00,houstontranstar,SH-99 GRAND PARKWAY - West Northbound At FM 529/Freeman Rd - High Water - Status: Cleared at 11:44 PM
2017-08-30 04:45:16+00:00,houstontranstar,SH-99 GRAND PARKWAY - West Southbound At Stockdick School Rd - High Water - Status: Cleared at 11:43 PM
2017-08-30 04:45:14+00:00,houstontranstar,SH-99 GRAND PARKWAY - West Southbound At N Bridgeland Lake Pkwy - High Water - Status: Cleared at 11:43 PM
2017-08-30 04:45:11+00:00,houstontranstar,SH-99 GRAND PARKWAY - West Southbound At FM 529/Freeman Rd - High Water - Status: Cleared at 11:43 PM
2017-08-30 04:45:08+00:00,houstontranstar,SH-99 GRAND PARKWAY - West Northbound At West Rd - High Water - Status: Cleared at 11:44 PM
2017-08-30 04:45:05+00:00,houstontranstar,SH-99 GRAND PARKWAY - West Northbound At IH-10 KATY - High Water - Status: Cleared at 11:44 PM
2017-08-30 03:33:05+00:00,houstontranstar,IH-10 Westbound At FM-359 - High Water - Status: Cleared at 10:32 PM
2017-08-30 03:27:05+00:00,houstontranstar,IH-69 Eastex Freeway Southbound At IH-610 NORTH LOOP - High Water - Status: Cleared at 10:23 PM
2017-08-30 03:24:05+00:00,houstontranstar,US-290 NORTHWEST Eastbound At SKINNER - High Water - Status: Cleared at 10:21 PM
2017-08-30 03:21:05+00:00,houstontranstar,IH-610 NORTH LOOP Westbound At HARDY TOLL RD/SPUR 548 - Other - Status: Cleared at 10:18 PM
2017-08-30 03:18:05+00:00,houstontranstar,SH-99 GRAND PARKWAY - West Northbound At Clay Rd - High Water - Status: Cleared at 10:16 PM
2017-08-30 03:15:05+00:00,houstontranstar,IH-45 Southbound At LAKE WOODLANDS DR/WOODSON - High Water - Status: Cleared at 10:11 PM
2017-08-30 03:12:14+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Westbound At US-90 ALTERNATE S. MAIN - High Water - Status: Cleared at 10:11 PM
2017-08-30 03:12:12+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Westbound At PEARLAND PARKWAY - High Water - Status: Cleared at 10:08 PM
2017-08-30 03:12:09+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Eastbound At US-90 ALTERNATE S. MAIN - High Water - Status: Cleared at 10:11 PM
2017-08-30 03:12:05+00:00,houstontranstar,SH-225 Eastbound At RED BLUFF RD - High Water - Status: Cleared at 10:08 PM
2017-08-30 03:06:05+00:00,houstontranstar,SH-99 Grand Pkwy - North Westbound At Riverwalk Dr - High Water - Status: Cleared at 10:04 PM
2017-08-30 03:03:05+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Northbound At PASADENA BLVD - High Water - Status: Cleared at 9:59 PM
2017-08-30 03:00:08+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Southbound At SH 3/OLD GALVESTON - High Water - Status: Cleared at 9:59 PM
2017-08-30 03:00:05+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Southbound At SH 3/OLD GALVESTON - High Water - Status: Cleared at 9:58 PM
2017-08-30 02:51:05+00:00,houstontranstar,IH-610 NORTH LOOP Westbound At HARDY TOLL RD/SPUR 548 - Other - Status: Verified at 9:48 PM - Lanes Affected: 1 Ramp Lane(s)
2017-08-30 01:57:05+00:00,houstontranstar,IH-45 NORTH Southbound At SH 249/ MOUNT HOUSTON RD - High Water - Status: Cleared at 8:54 PM
2017-08-30 01:51:05+00:00,houstontranstar,IH-45 Northbound At FM-646 - High Water - Status: Cleared at 8:48 PM
2017-08-30 01:48:13+00:00,houstontranstar,IH-45 Southbound At FM-646 - High Water - Status: Cleared at 8:46 PM
2017-08-30 01:48:09+00:00,houstontranstar,IH-45 NORTH Southbound Before RICHEY RD - High Water - Status: Cleared at 8:46 PM
2017-08-30 01:48:05+00:00,houstontranstar,IH-45 NORTH Northbound After RICHEY RD - High Water - Status: Cleared at 8:45 PM
2017-08-30 01:33:05+00:00,houstontranstar,IH-45 Southbound At HOLLAND - High Water - Status: Cleared at 8:30 PM
2017-08-30 01:27:05+00:00,houstontranstar,BELTWAY 8-NORTH Westbound At HARDY TOLL - High Water - Status: Cleared at 8:25 PM
2017-08-30 01:24:05+00:00,houstontranstar,BELTWAY 8-NORTH Eastbound At GREENS CROSSING BLVD - High Water - Status: Cleared at 8:21 PM
2017-08-30 01:21:08+00:00,houstontranstar,IH-45 NORTH Northbound At N MAIN ST - High Water - Status: Cleared at 8:18 PM
2017-08-30 01:21:05+00:00,houstontranstar,BELTWAY 8-NORTH Eastbound At HARDY TOLL - High Water - Status: Cleared at 8:19 PM
2017-08-30 01:12:05+00:00,houstontranstar,IH-45 NORTH Southbound At N SHEPHERD DR - High Water - Status: Cleared at 8:08 PM
2017-08-30 01:09:05+00:00,houstontranstar,BELTWAY 8-WEST Northbound At CLAY DR - High Water - Status: Cleared at 8:07 PM
2017-08-30 01:06:09+00:00,houstontranstar,IH-10 EAST Eastbound At LOCKWOOD DR - High Water - Status: Cleared at 8:02 PM
2017-08-30 01:06:05+00:00,houstontranstar,IH-10 EAST Eastbound At JENSEN DR - High Water - Status: Cleared at 8:02 PM
2017-08-30 01:03:09+00:00,houstontranstar,IH-45 NORTH Southbound At N MAIN ST - High Water - Status: Cleared at 8:01 PM
2017-08-30 01:03:05+00:00,houstontranstar,IH-10 EAST Westbound At MARKET STREET RD/UVALDE RD - High Water - Status: Cleared at 7:59 PM
2017-08-30 01:00:09+00:00,houstontranstar,IH-10 EAST Westbound At LOCKWOOD DR - High Water - Status: Cleared at 7:57 PM
2017-08-30 01:00:05+00:00,houstontranstar,IH-10 EAST Westbound At JENSEN DR - High Water - Status: Cleared at 7:57 PM
2017-08-30 00:57:12+00:00,houstontranstar,US-290 NORTHWEST Westbound At Grand Parkway/ SH 99 - Road Debris - Status: Cleared at 7:55 PM
2017-08-30 00:57:08+00:00,houstontranstar,IH-69 SOUTHWEST Northbound At IH-610 WEST LOOP - High Water - Status: Cleared at 7:53 PM
2017-08-30 00:57:05+00:00,houstontranstar,IH-69 Eastex Freeway Northbound At COLLINGSWORTH ST - High Water - Status: Cleared at 7:54 PM
2017-08-30 00:54:13+00:00,houstontranstar,IH-69 SOUTHWEST Northbound At IH-610 WEST LOOP - High Water - Status: Cleared at 7:52 PM
2017-08-30 00:54:09+00:00,houstontranstar,IH-10 EAST Westbound At LOCKWOOD DR - High Water - Status: Cleared at 7:53 PM
2017-08-30 00:54:05+00:00,houstontranstar,IH-10 EAST Eastbound At MC CARTY ST/US-90 ALTERNATE - High Water - Status: Cleared at 7:51 PM
2017-08-30 00:48:05+00:00,houstontranstar,US-290 NORTHWEST Eastbound At GESSNER RD - High Water - Status: Cleared at 7:45 PM
2017-08-30 00:39:20+00:00,houstontranstar,US-90 Westbound At BELTWAY 8-EAST - High Water - Status: Cleared at 7:35 PM
2017-08-30 00:39:16+00:00,houstontranstar,IH-45 GULF Southbound At EDGEBROOK DR/CLEARWOOD DR - High Water - Status: Cleared at 7:38 PM
2017-08-30 00:39:12+00:00,houstontranstar,IH-10 KATY Westbound At T C JESTER BLVD - High Water - Status: Cleared at 7:36 PM
2017-08-30 00:39:09+00:00,houstontranstar,IH-10 KATY Westbound At BELTWAY 8-WEST - Other - Status: Cleared at 7:36 PM
2017-08-30 00:39:05+00:00,houstontranstar,IH-10 KATY Eastbound At TAYLOR ST - High Water - Status: Cleared at 7:36 PM
2017-08-30 00:36:17+00:00,houstontranstar,NASA RD 1 Eastbound At IH-45 GULF - High Water - Status: Cleared at 7:33 PM
2017-08-30 00:36:13+00:00,houstontranstar,IH-10 KATY Eastbound At T C JESTER BLVD - High Water - Status: Cleared at 7:35 PM
2017-08-30 00:36:09+00:00,houstontranstar,IH-10 KATY Eastbound At PATTERSON ST - High Water - Status: Cleared at 7:33 PM
2017-08-30 00:36:05+00:00,houstontranstar,IH-10 KATY Eastbound At BELTWAY 8-WEST - High Water - Status: Cleared at 7:34 PM
2017-08-30 00:33:05+00:00,houstontranstar,IH-10 KATY MANAGED LANE Eastbound Before ELDRIDGE PKY - Other - Status: Cleared at 7:31 PM
2017-08-30 00:24:08+00:00,houstontranstar,IH-10 Westbound At FM-359 - High Water - Status: Cleared at 7:21 PM
2017-08-30 00:24:05+00:00,houstontranstar,IH-10 Westbound At PIN OAK - High Water - Status: Cleared at 7:20 PM
2017-08-30 00:09:05+00:00,houstontranstar,IH-10 KATY Westbound At GREENHOUSE RD - High Water - Status: Cleared at 7:06 PM
2017-08-30 00:06:09+00:00,houstontranstar,IH-45 GULF Southbound At TELLEPSEN ST - Heavy Truck - Status: Cleared at 7:03 PM
2017-08-30 00:06:05+00:00,houstontranstar,IH-10 KATY Westbound At BARKER CYPRESS RD - High Water - Status: Cleared at 7:05 PM
2017-08-30 00:00:05+00:00,houstontranstar,IH-45 GULF Southbound At IH-69 EASTEX - High Water - Status: Cleared at 6:58 PM
2017-08-29 23:54:05+00:00,houstontranstar,NORTH SAM HOUSTON TOLLWAY Eastbound At John Ralston - Accident - Status: Cleared at 6:52 PM
2017-08-29 23:45:09+00:00,houstontranstar,IH-45 NORTH Southbound At WEST RD - High Water - Status: Cleared at 6:42 PM
2017-08-29 23:45:05+00:00,houstontranstar,IH-45 NORTH Northbound At WEST RD - High Water - Status: Cleared at 6:42 PM
2017-08-29 23:42:05+00:00,houstontranstar,IH-10 KATY MANAGED LANE Eastbound At SILBER RD - Accident - Status: Cleared at 6:39 PM
2017-08-29 23:21:05+00:00,houstontranstar,NORTH SAM HOUSTON TOLLWAY Eastbound At John Ralston - Accident - Status: Verified at 6:19 PM - Lanes Affected: 1 Shoulder Lane(s)
2017-08-29 23:15:05+00:00,houstontranstar,"IH-10 KATY MANAGED LANE Eastbound At SILBER RD - Accident - Status: Verified at 6:09 PM - Lanes Affected: 1 Mainlane(s), 1 Shoulder Lane(s)"
2017-08-29 22:33:05+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Southbound At SHIP CHANNEL/TOLL BRIDGE - Stall - Status: Verified at 5:29 PM - Lanes Affected: 1 Mainlane(s)
2017-08-29 22:30:05+00:00,houstontranstar,"IH-10 KATY Westbound At SH-6 - High Water - Status: Verified at 5:21 PM - Lanes Affected: 3 Frontage Road Lane(s), 1 Ramp Lane(s)"
2017-08-29 22:21:05+00:00,houstontranstar,IH-10 KATY Westbound At ELDRIDGE PKY - High Water - Status: Verified at 5:18 PM - Lanes Affected: 3 Frontage Road Lane(s)
2017-08-29 22:09:05+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Eastbound At FONDREN - Stall - Status: Cleared at 5:07 PM
2017-08-29 21:30:05+00:00,houstontranstar,WESTPARK TOLLWAY Eastbound At POST OAK - High Water - Status: Cleared at 4:27 PM
2017-08-29 21:27:05+00:00,houstontranstar,IH-10 KATY MANAGED LANE Eastbound Before ELDRIDGE PKY - Stall - Status: Verified at 4:22 PM - Lanes Affected: 1 Mainlane(s)
2017-08-29 21:21:05+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Northbound At US 90 - Accident - Status: Cleared at 4:19 PM
2017-08-29 21:12:05+00:00,houstontranstar,SH-288 Northbound After IH-69 SOUTHWEST - Road Debris - Status: Cleared at 4:09 PM
2017-08-29 21:03:05+00:00,houstontranstar,IH-69 SOUTHWEST Northbound At DUNLAVY - High Water - Status: Cleared at 4:01 PM
2017-08-29 21:00:05+00:00,houstontranstar,IH-10 KATY MANAGED LANE Eastbound At BUNKER HILL RD - Accident - Status: Cleared at 3:57 PM
2017-08-29 20:54:05+00:00,houstontranstar,IH-69 Eastex Freeway Northbound At KELLEY ST - High Water - Status: Cleared at 3:52 PM
2017-08-29 20:51:11+00:00,houstontranstar,IH-69 Eastex Freeway Southbound At KELLEY ST - High Water - Status: Cleared at 3:49 PM
2017-08-29 20:51:05+00:00,houstontranstar,IH-10 KATY Eastbound At WASHINGTON AVE/WESTCOTT ST - High Water - Status: Cleared at 3:48 PM
2017-08-29 20:48:05+00:00,houstontranstar,IH-69 SOUTHWEST Southbound At BELLFORT AVE - High Water - Status: Cleared at 3:45 PM
2017-08-29 20:39:08+00:00,houstontranstar,IH-69 SOUTHWEST Southbound At BELTWAY 8-WEST - High Water - Status: Cleared at 3:37 PM
2017-08-29 20:39:05+00:00,houstontranstar,BELTWAY 8-WEST Southbound At CLAY DR - High Water - Status: Cleared at 3:38 PM
2017-08-29 20:36:10+00:00,houstontranstar,IH-45 GULF Southbound At W DALLAS ST - High Water - Status: Cleared at 3:35 PM
2017-08-29 20:36:05+00:00,houstontranstar,IH-10 KATY Westbound Before IH-610 WEST LOOP/ US 290 Direct Connect - High Water - Status: Cleared at 3:34 PM
2017-08-29 20:33:14+00:00,houstontranstar,SH-288 Southbound At SOUTHMORE BLVD - Road Debris - Status: Cleared at 3:30 PM
2017-08-29 20:33:12+00:00,houstontranstar,SH-288 Southbound At IH-610 SOUTH LOOP - Road Debris - Status: Cleared at 3:31 PM
2017-08-29 20:33:09+00:00,houstontranstar,SH-288 Southbound At HOLCOMBE BLVD - Road Debris - Status: Cleared at 3:30 PM
2017-08-29 20:33:05+00:00,houstontranstar,IH-610 NORTH LOOP Westbound At GELLHORN DR - High Water - Status: Cleared at 3:30 PM
2017-08-29 20:30:23+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Northbound At TANNER RD - High Water - Status: Verified at 3:28 PM - Lanes Affected: 1 Ramp Lane(s)
2017-08-29 20:30:21+00:00,houstontranstar,SH-288 Southbound At MAC GREGOR DR - Road Debris - Status: Cleared at 3:28 PM
2017-08-29 20:30:18+00:00,houstontranstar,SH-288 Southbound At IH-610 SOUTH LOOP - Road Debris - Status: Cleared at 3:28 PM
2017-08-29 20:30:16+00:00,houstontranstar,SH-288 Northbound At IH-610 SOUTH LOOP - Road Debris - Status: Cleared at 3:27 PM
2017-08-29 20:30:13+00:00,houstontranstar,SH-288 Northbound At HOLCOMBE BLVD - Road Debris - Status: Cleared at 3:27 PM
2017-08-29 20:30:09+00:00,houstontranstar,IH-610 NORTH LOOP Eastbound At GELLHORN DR - High Water - Status: Cleared at 3:27 PM
2017-08-29 20:30:05+00:00,houstontranstar,IH-610 EAST LOOP Southbound At MARKET ST - High Water - Status: Cleared at 3:26 PM
2017-08-29 20:27:31+00:00,houstontranstar,SH-288 Northbound At MAC GREGOR DR - Road Debris - Status: Cleared at 3:25 PM
2017-08-29 20:27:29+00:00,houstontranstar,SH-288 Northbound At HOLLY HALL ST - Road Debris - Status: Cleared at 3:25 PM
2017-08-29 20:27:25+00:00,houstontranstar,IH-610 SOUTH LOOP Eastbound At SCOTT ST - High Water - Status: Cleared at 3:24 PM
2017-08-29 20:27:21+00:00,houstontranstar,IH-610 SOUTH LOOP Eastbound At MARTIN LUTHER KING JR BLVD - High Water - Status: Cleared at 3:24 PM
2017-08-29 20:27:17+00:00,houstontranstar,IH-610 SOUTH LOOP Eastbound At CRESTMONT ST - High Water - Status: Cleared at 3:25 PM
2017-08-29 20:27:13+00:00,houstontranstar,IH-610 EAST LOOP Southbound At CLINTON DR - High Water - Status: Cleared at 3:26 PM
2017-08-29 20:27:09+00:00,houstontranstar,IH-610 EAST LOOP Northbound At PORT OF HOUSTON - High Water - Status: Cleared at 3:25 PM
2017-08-29 20:27:05+00:00,houstontranstar,IH-610 EAST LOOP Northbound At CLINTON DR - High Water - Status: Cleared at 3:25 PM
2017-08-29 20:24:08+00:00,houstontranstar,IH-610 NORTH LOOP Eastbound After IH-10 EAST - High Water - Status: Cleared at 3:23 PM
2017-08-29 20:24:05+00:00,houstontranstar,HARDY TOLL ROAD Southbound At BELTWAY 8-NORTH - High Water - Status: Cleared at 3:21 PM
2017-08-29 20:21:19+00:00,houstontranstar,IH-610 SOUTH LOOP Westbound At CRESTMONT ST - High Water - Status: Cleared at 3:19 PM
2017-08-29 20:21:15+00:00,houstontranstar,IH-610 SOUTH LOOP Eastbound At BROAD - High Water - Status: Cleared at 3:18 PM
2017-08-29 20:21:12+00:00,houstontranstar,HARDY TOLL ROAD Southbound At RICHEY RD - High Water - Status: Cleared at 3:17 PM
2017-08-29 20:21:09+00:00,houstontranstar,HARDY TOLL ROAD Southbound At RANKIN RD - High Water - Status: Cleared at 3:20 PM
2017-08-29 20:21:08+00:00,houstontranstar,HARDY TOLL ROAD Southbound At RANKIN RD - Heavy Truck - Status: Cleared at 3:20 PM
